,Sentence #,Word,Tag
1297,Sentence 73,1RA,principal_street
1298,,carretera,rw
1299,,EDF,rw
1300,,nro.,rw
1301,,94749,building
1302,,e,rw
1303,,/,rw
1304,,CALZADA,first_side_street
1305,,DE,first_side_street
1306,,JUSTIZ,first_side_street
1307,,y,rw
1308,,LOPEZ,second_side_street
1309,," , ",rw
1310,,JUSTIZ,locality
1311,," , ",rw
1312,,M.,rw
1313,,HABANA,municipality
1314,,DEL,municipality
1315,,ESTE,municipality
1316,," , ",rw
1317,,CIUDAD,province
1318,,DE,province
1319,,LA,province
1320,,HABANA,province
1321,Sentence 74,1RA,principal_street
1322,,calle,rw
1323,,ent.,rw
1324,,410,first_side_street
1325,,y,rw
1326,,ca,rw
1327,,412,second_side_street
1328,," , ",rw
1329,,PENAS,locality
1330,,ALTAS,locality
1331,," , ",rw
1332,,HABANA,municipality
1333,,DEL,municipality
1334,,ESTE,municipality
1335,," , ",rw
1336,,CIUDAD,province
1337,,DE,province
1338,,LA,province
1339,,HABANA,province
1340,Sentence 75,1RA,principal_street
1341,,czda.,rw
1342,,E/,rw
1343,,czda.,rw
1344,,14,first_side_street
1345,,y,rw
1346,,12,second_side_street
1347,," , ",rw
1348,,HABANA,municipality
1349,,DEL,municipality
1350,,ESTE,municipality
1351,," , ",rw
1352,,CIUDAD,province
1353,,DE,province
1354,,LA,province
1355,,HABANA,province
1356,Sentence 76,1RA,principal_street
1357,,Ave.,rw
1358,,edf,rw
1359,,num,rw
1360,,3H504,building
1361,,ap,rw
1362,,51,apartment
1363,,e,rw
1364,,/,rw
1365,,SAN,first_side_street
1366,,ANTONIO,first_side_street
1367,,y,rw
1368,,Ave.,rw
1369,,21,second_side_street
1370,," , ",rw
1371,,AGROMAR,locality
1372,," , ",rw
1373,,municipio,rw
1374,,HABANA,municipality
1375,,DEL,municipality
1376,,ESTE,municipality
1377,,CIUDAD,province
1378,,DE,province
1379,,LA,province
1380,,HABANA,province
1381,Sentence 77,1RA,principal_street
1382,,calle,rw
1383,,entre,rw
1384,,calle,rw
1385,,SAN,first_side_street
1386,,ANTONIO,first_side_street
1387,,y,rw
1388,,calzada,rw
1389,,C,second_side_street
1390,,AGROMAR,locality
1391,," , ",rw
1392,,H@BANA,municipality
1393,,DEL,municipality
1394,,ESTE,municipality
1395,," , ",rw
1396,,CIUDAD,province
1397,,Da,province
1398,,LA,province
1399,,HABANA,province
1400,Sentence 78,1RA,principal_street
1401,,Ave.,rw
1402,,E/,rw
1403,,A,first_side_street
1404,,y,rw
1405,,ctra,rw
1406,,21,second_side_street
1407,," , ",rw
1408,,AGROMAR,locality
1409,,HABANA,municipality
1410,,DEL,municipality
1411,,ESTE,municipality
1412,," , ",rw
1413,,CIUDAD,province
1414,,DE,province
1415,,LA,province
1416,,HABANA,province
1417,Sentence 79,1RA,principal_street
1418,,Edificio,rw
1419,,C,building
1420,,apt.,rw
1421,,49K,apartment
1422,,%,rw
1423,,calle,rw
1424,,A,first_side_street
1425,,y,rw
1426,,C,second_side_street
1427,," , ",rw
1428,,rpt,rw
1429,,AGROMAR,locality
1430,," , ",rw
1431,,HABANA,municipality
1432,,DEL,municipality
1433,,ESTE,municipality
1434,," , ",rw
1435,,provicia,rw
1436,,CIUDAD,province
1437,,DE,province
1438,,LA,province
1439,,HABANA,province
1440,Sentence 80,1RA,principal_street
1441,,calzada,rw
1442,,e/,rw
1443,,carret,rw
1444,,6,first_side_street
1445,,y,rw
1446,,AVENIDA,second_side_street
1447,,DE,second_side_street
1448,,LAS,second_side_street
1449,,TERRAZAS,second_side_street
1450,,rpt,rw
1451,,SANTA,locality
1452,,MARIA,locality
1453,,DEL,locality
1454,,MAR,locality
1455,,HABANA,municipality
1456,,DEL,municipality
1457,,ESTE,municipality
1458,," , ",rw
1459,,CIUDAD,province
1460,,DE,province
1461,,LA,province
1462,,HABANA,province
1463,Sentence 81,1RA,principal_street
1464,,Calzada,rw
1465,,e\c,rw
1466,,6TA,first_side_street
1467,,y,rw
1468,,AVENIDA,second_side_street
1469,,DE,second_side_street
1470,,LAS,second_side_street
1471,,TERRAZAS,second_side_street
1472,," , ",rw
1473,,SANTA,locality
1474,,MARIA,locality
1475,,DEL,locality
1476,,MAR,locality
1477,," , ",rw
1478,,HABANA,municipality
1479,,DEL,municipality
1480,,ESTE,municipality
1481,,CIUDAD,province
1482,,DE,province
1483,,LA,province
1484,,HABANA,province
1485,Sentence 82,1RA,principal_street
1486,,ave.,rw
1487,,entre,rw
1488,,8VA,first_side_street
1489,,ave,rw
1490,,y,rw
1491,,7,second_side_street
1492,," , ",rw
1493,,SANTA,locality
1494,,MARIA,locality
1495,,DEL,locality
1496,,MAR,locality
1497,," , ",rw
1498,,HABANA,municipality
1499,,DEL,municipality
1500,,ESTE,municipality
1501,," , ",rw
1502,,CIUDAD,province
1503,,DE,province
1504,,LA,province
1505,,HABANA,province
1506,Sentence 83,Ctra,rw
1507,,72,principal_street
1508,,e,rw
1509,,/,rw
1510,,5TA,first_side_street
1511,,calz,rw
1512,,y,rw
1513,,5,second_side_street
1514,,A,second_side_street
1515,," , ",rw
1516,,ciudad,rw
1517,,PLAYAS,locality
1518,,DE,locality
1519,,MIRAMAR,locality
1520,," , ",rw
1521,,PLAYA,municipality
1522,,CIUDAD,province
1523,,DE,province
1524,,LA,province
1525,,HABANA,province
1526,Sentence 84,calle,rw
1527,,76,principal_street
1528,,Edif.,rw
1529,,717G6,building
1530,,apt,rw
1531,,14,apartment
1532,,entre,rw
1533,,31,first_side_street
1534,,y,rw
1535,,calle,rw
1536,,41,second_side_street
1537,," , ",rw
1538,,MARIANAO,municipality
1539,," , ",rw
1540,,Prov.,rw
1541,,CIUDAD,province
1542,,DE,province
1543,,LA,province
1544,,HABANA,province
1545,Sentence 85,calle,rw
1546,,76,principal_street
1547,,e/c,rw
1548,,27,first_side_street
1549,,y,rw
1550,,czda.,rw
1551,,29,second_side_street
1552,,BUENA,locality
1553,,VISTA,locality
1554,," , ",rw
1555,,PLAYA,municipality
1556,," , ",rw
1557,,CIUDAD,province
1558,,DE,province
1559,,LA,province
1560,,HABANA,province
1561,Sentence 86,76,principal_street
1562,,entre,rw
1563,,Ave.,rw
1564,,29,first_side_street
1565,,A,first_side_street
1566,,y,rw
1567,,29,second_side_street
1568,,BUENA,locality
1569,,VISTA,locality
1570,," , ",rw
1571,,PLAYA,municipality
1572,," , ",rw
1573,,CIUDAD,province
1574,,DE,province
1575,,LA,province
1576,,HABANA,province
1577,Sentence 87,carretera,rw
1578,,76,principal_street
1579,,e/,rw
1580,,29,first_side_street
1581,,A,first_side_street
1582,,y,rw
1583,,carret,rw
1584,,29,second_side_street
1585,,v,second_side_street
1586,," , ",rw
1587,,BUENA,locality
1588,,VISTA,locality
1589,," , ",rw
1590,,PLAYA,municipality
1591,,CIUDAD,province
1592,,DE,province
1593,,L@,province
1594,,HABANA,province
1595,Sentence 88,76,principal_street
1596,,Edifi,rw
1597,,num,rw
1598,,845,building
1599,,entre,rw
1600,,carret,rw
1601,,29,first_side_street
1602,,B,first_side_street
1603,,y,rw
1604,,29,second_side_street
1605,,C,second_side_street
1606,," , ",rw
1607,,BUENA,locality
1608,,VISTA,locality
1609,," , ",rw
1610,,PLAYA,municipality
1611,," , ",rw
1612,,CIUDAD,province
1613,,DE,province
1614,,LA,province
1615,,HABANA,province
1616,Sentence 89,14,principal_street
1617,,edificio,rw
1618,,H,building
1619,,entre,rw
1620,,calles,rw
1621,,calle,rw
1622,,71,first_side_street
1623,,y,rw
1624,,67,second_side_street
1625,,A,second_side_street
1626,,COTORRO,locality
1627,," , ",rw
1628,,COTORRO,municipality
1629,," , ",rw
1630,,CIUDAD,province
1631,,DE,province
1632,,LA,province
1633,,HABANA,province
1634,Sentence 90,czda.,rw
1635,,14,principal_street
1636,,entre,rw
1637,,Calzadda,rw
1638,,7,first_side_street
1639,,y,rw
1640,,Carr.,rw
1641,,5,second_side_street
1642,," , ",rw
1643,,RESIDENCIAL,locality
1644,,PARAISO,locality
1645,," , ",rw
1646,,COTORRO,municipality
1647,," , ",rw
1648,,CIUDAD,province
1649,,DE,province
1650,,LA,province
1651,,H@BANA,province
1652,Sentence 91,14,principal_street
1653,,ent.,rw
1654,,calz,rw
1655,,7,first_side_street
1656,,y,rw
1657,,5TA,second_side_street
1658,,ave,rw
1659,," , ",rw
1660,,RESIDENCIAL,locality
1661,,PARAISO,locality
1662,," , ",rw
1663,,COTORRO,municipality
1664,," , ",rw
1665,,CIUDAD,province
1666,,DE,province
1667,,LA,province
1668,,HABANA,province
1669,Sentence 92,14,principal_street
1670,,e/c,rw
1671,,7MA,first_side_street
1672,,&,rw
1673,,calz,rw
1674,,5,second_side_street
1675,," , ",rw
1676,,RESIDENCIAL,locality
1677,,PARAISO,locality
1678,," , ",rw
1679,,COTORRO,municipality
1680,,CIUDAD,province
1681,,DE,province
1682,,LA,province
1683,,HABANA,province
1684,Sentence 93,14,principal_street
1685,,entre,rw
1686,,7MA,first_side_street
1687,,carretera,rw
1688,,y,rw
1689,,5TA,second_side_street
1690,,calzada,rw
1691,," , ",rw
1692,,rpt,rw
1693,,RESIDENCIAL,locality
1694,,PARAISO,locality
1695,,COTORRO,municipality
1696,," , ",rw
1697,,CIUDAD,province
1698,,DE,province
1699,,LA,province
1700,,HABANA,province
1701,Sentence 94,14,principal_street
1702,,Edif.,rw
1703,,28H086,building
1704,,aptto,rw
1705,,46,apartment
1706,,entre,rw
1707,,1,first_side_street
1708,,y,rw
1709,,carretera,rw
1710,,A,second_side_street
1711,," , ",rw
1712,,poblado,rw
1713,,SAN,locality
1714,,PEDRO,locality
1715,," , ",rw
1716,,COTORRO,municipality
1717,," , ",rw
1718,,CIUDAD,province
1719,,DE,province
1720,,LA,province
1721,,HABANA,province
1722,Sentence 95,calle,rw
1723,,14,principal_street
1724,,entre,rw
1725,,1RA,first_side_street
1726,,calz,rw
1727,,y,rw
1728,,czda.,rw
1729,,A,second_side_street
1730,," , ",rw
1731,,SAN,locality
1732,,PEDRO,locality
1733,," , ",rw
1734,,COTORRO,municipality
1735,," , ",rw
1736,,CIUDAD,province
1737,,DE,province
1738,,LA,province
1739,,HABANA,province
1740,Sentence 96,14,principal_street
1741,,e/c,rw
1742,,43,first_side_street
1743,,y,rw
1744,,6TA,second_side_street
1745,,Ave,rw
1746,," , ",rw
1747,,PLAZA,municipality
1748,,DE,municipality
1749,,LA,municipality
1750,,REVOLUCION,municipality
1751,," , ",rw
1752,,CIUDAD,province
1753,,DE,province
1754,,iA,province
1755,,HABANA,province
1756,Sentence 97,14,principal_street
1757,,Edificio,rw
1758,,28850,building
1759,,%,rw
1760,,Ave,rw
1761,,43,first_side_street
1762,,y,rw
1763,,calzada,rw
1764,,6,second_side_street
1765,,PLAZA,municipality
1766,,DE,municipality
1767,,LA,municipality
1768,,REVOLUCION,municipality
1769,," , ",rw
1770,,CIUDAD,province
1771,,DE,province
1772,,LA,province
1773,,HABANA,province
1774,Sentence 98,14,principal_street
1775,,e,rw
1776,,/,rw
1777,,calle,rw
1778,,31,first_side_street
1779,,A,first_side_street
1780,,y,rw
1781,,33,second_side_street
1782,," , ",rw
1783,,ALTURAS,locality
1784,,DE,locality
1785,,MIRAMAR,locality
1786,,PLAYA,municipality
1787,," , ",rw
1788,,CIUDAD,province
1789,,DE,province
1790,,LA,province
1791,,HABANA,province
1792,Sentence 99,Carr,rw
1793,,14,principal_street
1794,,E/,rw
1795,,41,first_side_street
1796,,y,rw
1797,,43,second_side_street
1798,,ALTURAS,locality
1799,,DE,locality
1800,,MIRAMAR,locality
1801,," , ",rw
1802,,PLAYA,municipality
1803,," , ",rw
1804,,CIUDAD,province
1805,,DE,province
1806,,LA,province
1807,,HABANA,province
1808,Sentence 100,Carr,rw
1809,,114,principal_street
1810,,edf.,rw
1811,,99D727,building
1812,,entre,rw
1813,,3,first_side_street
1814,,y,rw
1815,,calle,rw
1816,,1,second_side_street
1817,," ,  ",rw
1818,,MIRAMAR,locality
1819,," , ",rw
1820,,PLAYA,municipality
1821,," , ",rw
1822,,CIUDD,province
1823,,DE,province
1824,,LA,province
1825,,HABANA,province
1826,Sentence 101,calle,rw
1827,,14,principal_street
1828,,edi,rw
1829,,91A84,building
1830,,apart.,rw
1831,,21A,apartment
1832,,/,rw
1833,,3,first_side_street
1834,,y,rw
1835,,1RA,second_side_street
1836,,calle,rw
1837,," , ",rw
1838,,MIRAMAR,locality
1839,," , ",rw
1840,,PLAYA,municipality
1841,," , ",rw
1842,,CIUDAD,province
1843,,DE,province
1844,,LA,province
1845,,HABANA,province
1846,Sentence 102,14,principal_street
1847,,e,rw
1848,,/,rw
1849,,3RA,first_side_street
1850,,Carr.,rw
1851,,y,rw
1852,,carret,rw
1853,,1,second_side_street
1854,," , ",rw
1855,,localidad,rw
1856,,MIRAMAR,locality
1857,," , ",rw
1858,,PLAYA,municipality
1859,," , ",rw
1860,,CIUDAD,province
1861,,DE,province
1862,,LA,province
1863,,HABANA,province
1864,Sentence 103,calle,rw
1865,,14,principal_street
1866,,edi,rw
1867,,B,building
1868,,apt,rw
1869,,12,apartment
1870,,entre,rw
1871,,3RA,first_side_street
1872,,y,rw
1873,,1RA,second_side_street
1874,,calle,rw
1875,," , ",rw
1876,,MIRAMAR,locality
1877,," , ",rw
1878,,PLAYA,municipality
1879,," , ",rw
1880,,CIUDAD,province
1881,,DE,province
1882,,LA,province
1883,,HABANA,province
1884,Sentence 104,calz.,rw
1885,,14,principal_street
1886,,entre,rw
1887,,calles,rw
1888,,Ave,rw
1889,,3,first_side_street
1890,,&,rw
1891,,ave.,rw
1892,,5,second_side_street
1893,," , ",rw
1894,,MIRAMAR,locality
1895,," , ",rw
1896,,PLAYA,municipality
1897,," , ",rw
1898,,CIUDAD,province
1899,,DE,province
1900,,LA,province
1901,,HABANA,province
1902,Sentence 105,Ave,rw
1903,,14,principal_street
1904,,e\c,rw
1905,,3,first_side_street
1906,,y,rw
1907,,5TA,second_side_street
1908,,czda.,rw
1909,,49,building
1910,,apartamento,rw
1911,,73,apartment
1912,," , ",rw
1913,,reparto,rw
1914,,MIRAMAR,locality
1915,," , ",rw
1916,,PLAYA,municipality
1917,,CIUDAD,province
1918,,DE,province
1919,,LA,province
1920,,HABANA,province
1921,Sentence 106,14,principal_street
1922,,e\c,rw
1923,,3RA,first_side_street
1924,,y,rw
1925,,5,second_side_street
1926,," , ",rw
1927,,MIRAMAR,locality
1928,," , ",rw
1929,,PLAYA,municipality
1930,," , ",rw
1931,,CIUDAD,province
1932,,DE,province
1933,,LA,province
1934,,HABANA,province
1935,Sentence 107,calle,rw
1936,,15,principal_street
1937,,Edificio,rw
1938,,71,building
1939,,apto,rw
1940,,33,apartment
1941,,%,rw
1942,,4TA,first_side_street
1943,,Ave.,rw
1944,,y,rw
1945,,6TA,second_side_street
1946,,cals,rw
1947,,TARARA,locality
1948,," , ",rw
1949,,HABANA,municipality
1950,,DEL,municipality
1951,,ESTE,municipality
1952,,CIUDAD,province
1953,,DE,province
1954,,LA,province
1955,,HABANA,province
1956,Sentence 108,calle,rw
1957,,15,principal_street
1958,,Edif.,rw
1959,,numero,rw
1960,,2G63,building
1961,,apto,rw
1962,,69,apartment
1963,,entre,rw
1964,,calles,rw
1965,,4TA,first_side_street
1966,,czda.,rw
1967,,y,rw
1968,,Calzada,rw
1969,,6,second_side_street
1970,," , ",rw
1971,,TARARA,locality
1972,," , ",rw
1973,,HABANA,municipality
1974,,DEL,municipality
1975,,ESTE,municipality
1976,," , ",rw
1977,,CIUDAD,province
1978,,DE,province
1979,,LA,province
1980,,HABANA,province
1981,Sentence 109,ca,rw
1982,,15,principal_street
1983,,e/,rw
1984,,4,first_side_street
1985,,y,rw
1986,,6TA,second_side_street
1987,,ave,rw
1988,," , ",rw
1989,,TARARA,locality
1990,,HABANA,municipality
1991,,DEL,municipality
1992,,ESTE,municipality
1993,," , ",rw
1994,,CIUDAD,province
1995,,DE,province
1996,,LA,province
1997,,HABANA,province
1998,Sentence 110,15,principal_street
1999,,edif,rw
2000,,F,building
2001,,E/,rw
2002,,carret,rw
2003,,4,first_side_street
2004,,y,rw
2005,,6,second_side_street
2006,,TARARA,locality
2007,," , ",rw
2008,,HABANA,municipality
2009,,DEL,municipality
2010,,ESTE,municipality
2011,," , ",rw
2012,,CIUDAD,province
2013,,DE,province
2014,,LA,province
2015,,HABANA,province
2016,Sentence 111,15,principal_street
2017,,e,rw
2018,,/,rw
2019,,4TA,first_side_street
2020,,czda.,rw
2021,,&,rw
2022,,COBRE,second_side_street
2023,," , ",rw
2024,,TARARA,locality
2025,," ,  ",rw
2026,,Mun,rw
2027,,HABANA,municipality
2028,,DEL,municipality
2029,,ESTE,municipality
2030,," , ",rw
2031,,CIUDAD,province
2032,,DE,province
2033,,LA,province
2034,,HABANA,province
2035,Sentence 112,15,principal_street
2036,,ed,rw
2037,,79G6,building
2038,,ent.,rw
2039,,4,first_side_street
2040,,y,rw
2041,,calle,rw
2042,,COBRE,second_side_street
2043,," , ",rw
2044,,ciudad,rw
2045,,TARARA,locality
2046,," , ",rw
2047,,Municipio,rw
2048,,HABANA,municipality
2049,,DEL,municipality
2050,,ESTE,municipality
2051,," , ",rw
2052,,CIUDAD,province
2053,,DE,province
2054,,LA,province
2055,,HABANA,province
2056,Sentence 113,15,principal_street
2057,,ed,rw
2058,,4442,building
2059,,\,rw
2060,,czda.,rw
2061,,A,first_side_street
2062,,y,rw
2063,,calle,rw
2064,,1,second_side_street
2065,," , ",rw
2066,,SAN,locality
2067,,PEDRO,locality
2068,," , ",rw
2069,,COTORRO,municipality
2070,," , ",rw
2071,,CIUDAD,province
2072,,DE,province
2073,,LA,province
2074,,HABANA,province
2075,Sentence 114,cale,rw
2076,,15,principal_street
2077,,etr.,rw
2078,,A,first_side_street
2079,,y,rw
2080,,1RA,second_side_street
2081,," , ",rw
2082,,SAN,locality
2083,,PEDRO,locality
2084,," , ",rw
2085,,COTORRO,municipality
2086,," , ",rw
2087,,CIUDAD,province
2088,,DE,province
2089,,LA,province
2090,,HABANA,province
2091,Sentence 115,15,principal_street
2092,,ed,rw
2093,,1483,building
2094,,e/c,rw
2095,,C,first_side_street
2096,,y,rw
2097,,D,second_side_street
2098,,rpt,rw
2099,,LAWTON,locality
2100,,BATISTA,locality
2101,," , ",rw
2102,,DIEZ,municipality
2103,,DE,municipality
2104,,OCTUBRE,municipality
2105,," , ",rw
2106,,CIUDAD,province
2107,,DE,province
2108,,LA,province
2109,,HABANA,province
2110,Sentence 116,avenida,rw
2111,,15,principal_street
2112,,759,building
2113,,entre,rw
2114,,carret,rw
2115,,B,first_side_street
2116,,y,rw
2117,,calle,rw
2118,,A,second_side_street
2119,," , ",rw
2120,,LAWTON,locality
2121,,DIEZ,municipality
2122,,DE,municipality
2123,,OCTUBRE,municipality
2124,," , ",rw
2125,,CIUDAD,province
2126,,DE,province
2127,,LA,province
2128,,HABANA,province
2129,Sentence 117,240,principal_street
2130,,entre,rw
2131,,calles,rw
2132,,czda.,rw
2133,,QUINTA,first_side_street
2134,,A,first_side_street
2135,,y,rw
2136,,ctra,rw
2137,,5,second_side_street
2138,,B,second_side_street
2139,," , ",rw
2140,,PLAYA,locality
2141,,DE,locality
2142,,JAIMANITAS,locality
2143,," , ",rw
2144,,PLAYA,municipality
2145,," , ",rw
2146,,CIUDAD,province
2147,,DE,province
2148,,LA,province
2149,,HABANA,province
2150,Sentence 118,carret,rw
2151,,240,principal_street
2152,,EDIFICIO,rw
2153,,21,building
2154,,apart.,rw
2155,,9T,apartment
2156,,e,rw
2157,,/,rw
2158,,carret,rw
2159,,QUINTA,first_side_street
2160,,A,first_side_street
2161,,y,rw
2162,,ca,rw
2163,,QUINTA,second_side_street
2164,,B,second_side_street
2165,," , ",rw
2166,,PLAYA,locality
2167,,DE,locality
2168,,JAIMANITAS,locality
2169,," , ",rw
2170,,PLAYA,municipality
2171,," , ",rw
2172,,CIUDAD,province
2173,,DE,province
2174,,LA,province
2175,,HABANA,province
2176,Sentence 119,ave,rw
2177,,240,principal_street
2178,,e\c,rw
2179,,QUINTAA,first_side_street
2180,,A,first_side_street
2181,,y,rw
2182,,5TA,second_side_street
2183,,B,second_side_street
2184,,EDF,rw
2185,,482,building
2186,," , ",rw
2187,,PLAYA,locality
2188,,DE,locality
2189,,JAIMANITAS,locality
2190,," , ",rw
2191,,PLAYA,municipality
2192,," , ",rw
2193,,CIUDAD,province
2194,,DE,province
2195,,iA,province
2196,,HAvANA,province
2197,Sentence 120,240,principal_street
2198,,EDIFICIO,rw
2199,,D,building
2200,,entre,rw
2201,,5TA,first_side_street
2202,,A,first_side_street
2203,,y,rw
2204,,Ave,rw
2205,,5,second_side_street
2206,,B,second_side_street
2207,," , ",rw
2208,,localidad,rw
2209,,PLAYA,locality
2210,,DE,locality
2211,,JAIMANITAS,locality
2212,," , ",rw
2213,,PLAYA,municipality
2214,," , ",rw
2215,,CIUDAD,province
2216,,DE,province
2217,,LA,province
2218,,HABANA,province
2219,Sentence 121,calz,rw
2220,,240,principal_street
2221,,entre,rw
2222,,calles,rw
2223,,calz,rw
2224,,5TA,first_side_street
2225,,A,first_side_street
2226,,y,rw
2227,,czda.,rw
2228,,QUINTA,second_side_street
2229,,B,second_side_street
2230,,Edif.,rw
2231,,G,building
2232,,apt,rw
2233,,69,apartment
2234,," , ",rw
2235,,PLAYA,locality
2236,,DE,locality
2237,,JAIMANITAS,locality
2238,," , ",rw
2239,,PLAYA,municipality
2240,," , ",rw
2241,,CIUDAD,province
2242,,DE,province
2243,,LA,province
2244,,HABANA,province
2245,Sentence 122,calle,rw
2246,,240,principal_street
2247,,ed.,rw
2248,,nro,rw
2249,,D91,building
2250,,e\c,rw
2251,,5TA,first_side_street
2252,,A,first_side_street
2253,,y,rw
2254,,calz,rw
2255,,5TA,second_side_street
2256,,B,second_side_street
2257,,rpt,rw
2258,,PLAYA,locality
2259,,DE,locality
2260,,JAIMANITAS,locality
2261,,PLAYA,municipality
2262,," , ",rw
2263,,CIUDAD,province
2264,,DE,province
2265,,LA,province
2266,,HABANA,province
